"Pathway","Mean_Tfh","mean_non_tfh","Cliffs_Delta","P_Value"
"KEGG-GLYOXYLATE-AND-DICARBOXYLATE-METABOLISM",5382.4277092742,5393.62446704268,0.00306033133357612,0.897016216183268
"KEGG-GNRH-SIGNALING-PATHWAY",5571.02443681477,5736.98053395303,-0.227181364562769,7.23879648825972e-22
"KEGG-GRAFT-VERSUS-HOST-DISEASE",7100.92542588181,7368.16382494191,-0.304929114037273,4.55241176639062e-38
"KEGG-HEDGEHOG-SIGNALING-PATHWAY",5569.95986386876,5556.37711621044,0.0296487966317188,0.209776497567681
"KEGG-HEMATOPOIETIC-CELL-LINEAGE",6036.77219897506,6392.24939625925,-0.535106919926654,1.91077658385189e-113
"KEGG-HISTIDINE-METABOLISM",4160.65309218025,4065.5002041107,0.127753819025166,6.50867499193277e-08
"KEGG-HOMOLOGOUS-RECOMBINATION",1468.3481822301,1123.48114950527,0.196282879394834,1.01380746299741e-16
"KEGG-HUNTINGTONS-DISEASE",6445.74273978126,6467.81996204334,-0.018066816169283,0.444725547455687
"KEGG-HYPERTROPHIC-CARDIOMYOPATHY-HCM",4847.9755550153,5027.71525284669,-0.341094691379321,3.39948745126134e-47
"KEGG-INOSITOL-PHOSPHATE-METABOLISM",4763.95673939198,4825.60125546658,-0.0782665363310525,0.000930249412362686
"KEGG-INSULIN-SIGNALING-PATHWAY",5376.81970530344,5488.24116453225,-0.131263297107699,2.81306459387101e-08
"KEGG-INTESTINAL-IMMUNE-NETWORK-FOR-IGA-PRODUCTION",5296.40564544787,5634.83294126317,-0.431718832857353,1.64280203455266e-74
"KEGG-JAK-STAT-SIGNALING-PATHWAY",5598.63084244138,5719.99615398293,-0.189492649454699,1.09319357110336e-15
"KEGG-LEISHMANIA-INFECTION",6065.71540357769,6317.76819798036,-0.320879893175908,5.72144988913194e-42
"KEGG-LEUKOCYTE-TRANSENDOTHELIAL-MIGRATION",5971.8709016362,5997.98180088159,-0.0276605396149988,0.241971697814591
"KEGG-LIMONENE-AND-PINENE-DEGRADATION",6721.30599948887,6629.43268369685,0.0614807148013979,0.00930234071059284
"KEGG-LINOLEIC-ACID-METABOLISM",4481.40572427561,4521.45255210211,-0.0649090525750867,0.00603701310526704
"KEGG-LONG-TERM-DEPRESSION",5165.43647996297,5240.18937236377,-0.0975204288297267,3.70259995651905e-05
"KEGG-LONG-TERM-POTENTIATION",5340.93362095055,5650.81892803164,-0.225757895207611,1.29680019786441e-21
"KEGG-LYSINE-DEGRADATION",6122.51278691019,5956.76957035503,0.206267609683169,2.64931264106744e-18
"KEGG-LYSOSOME",4686.87087403017,4767.50568920557,-0.111462506149413,2.41622333354027e-06
"KEGG-MAPK-SIGNALING-PATHWAY",5287.11215590229,5389.91983730518,-0.181482120381551,1.6278961426583e-14
"KEGG-MATURITY-ONSET-DIABETES-OF-THE-YOUNG",4050.56847992029,4084.07636338802,-0.0470134616244673,0.0467296208554517
"KEGG-MELANOGENESIS",5800.40396751109,5903.67179394635,-0.183286374178215,8.9480348882427e-15
"KEGG-MELANOMA",5017.48945514179,5011.49822889131,0.0196487327417119,0.405885373953345
"KEGG-METABOLISM-OF-XENOBIOTICS-BY-CYTOCHROME-P450",5033.99658696009,5220.7407088592,-0.244533251554124,4.44379383400576e-25
"KEGG-MISMATCH-REPAIR",1213.34215352759,865.535105615945,0.174015934167737,1.82239952112892e-13
"KEGG-MTOR-SIGNALING-PATHWAY",4293.3181311937,4349.70650551008,-0.0353005066477552,0.135369240009144
"KEGG-NATURAL-KILLER-CELL-MEDIATED-CYTOTOXICITY",5898.9695917157,5884.26437562004,0.0224138922431143,0.343064104247129
"KEGG-NEUROACTIVE-LIGAND-RECEPTOR-INTERACTION",4551.55559690334,4588.63013743921,-0.0651090282968841,0.0058831557957745
"KEGG-NEUROTROPHIN-SIGNALING-PATHWAY",5729.56550322768,5930.41662361307,-0.181875682824449,1.42937857191633e-14
"KEGG-NICOTINATE-AND-NICOTINAMIDE-METABOLISM",6912.13132623046,6873.26540517731,0.0436177077543302,0.0650237271277853
"KEGG-NITROGEN-METABOLISM",5754.13188958144,5903.89416274901,-0.168371890952536,1.06015419979067e-12
"KEGG-NOD-LIKE-RECEPTOR-SIGNALING-PATHWAY",5504.8587327199,5985.37073476935,-0.474140519681317,1.74900931880662e-89
"KEGG-NON-HOMOLOGOUS-END-JOINING",5159.14086608795,5080.64128406505,0.0461145292264837,0.0510908600604834
"KEGG-NON-SMALL-CELL-LUNG-CANCER",6401.03795250003,6453.87264717729,-0.042787137663798,0.0703019796786143
"KEGG-NOTCH-SIGNALING-PATHWAY",5773.11625381729,5672.2456457555,0.117958842057514,6.04157664611963e-07
"KEGG-NUCLEOTIDE-EXCISION-REPAIR",3271.94538084532,3228.91651900675,0.0230259585098295,0.330046567699349
"KEGG-N-GLYCAN-BIOSYNTHESIS",6000.95834903253,6134.01554358327,-0.129092314671062,4.73852396934319e-08
"KEGG-OLFACTORY-TRANSDUCTION",3103.97635818508,3179.72234628886,-0.141030801372357,2.4332444918897e-09
"KEGG-ONE-CARBON-POOL-BY-FOLATE",4437.61806517742,4419.55728253619,0.0158012765223391,0.503877886234701
"KEGG-OOCYTE-MEIOSIS",4741.68579548357,4805.43827092489,-0.0709294079313055,0.00269591570702485
"KEGG-OTHER-GLYCAN-DEGRADATION",6043.65245061111,6066.42758463498,-0.0221845271181135,0.348025661129072
"KEGG-OXIDATIVE-PHOSPHORYLATION",7309.61862134424,7305.34833651832,-0.000898293497913992,0.969709446769897
"KEGG-O-GLYCAN-BIOSYNTHESIS",5315.98110022665,5464.80668842567,-0.162325340693462,6.57128898458451e-12
"KEGG-P53-SIGNALING-PATHWAY",4968.47229576412,4864.58146922752,0.138797206728896,4.32154799802366e-09
"KEGG-PANCREATIC-CANCER",6041.06655243586,6231.30673464976,-0.191498795673369,5.46078861690331e-16
"KEGG-PANTOTHENATE-AND-COA-BIOSYNTHESIS",4936.58001370144,4906.37680802928,0.0303183639047017,0.199665772894285
"KEGG-PARKINSONS-DISEASE",7531.85382264526,7543.10545667949,-0.0100805652987816,0.669814678039472
"KEGG-PATHOGENIC-ESCHERICHIA-COLI-INFECTION",7724.95871059712,7836.90044827928,-0.109589251145228,3.55504940166984e-06
"KEGG-PATHWAYS-IN-CANCER",5620.74668758065,5683.61745114621,-0.146516397370287,5.7211013681662e-10
"KEGG-PENTOSE-AND-GLUCURONATE-INTERCONVERSIONS",3725.40261601987,3770.76312048912,-0.0387895399280598,0.100827897008698
"KEGG-PENTOSE-PHOSPHATE-PATHWAY",4034.17066745556,3898.03043218764,0.115933528836755,9.3804914901954e-07
"KEGG-PEROXISOME",5490.23949124781,5531.23608483796,-0.0782831477328631,0.000927916244671391
"KEGG-PHENYLALANINE-METABOLISM",3302.97669306026,4010.06183984135,-0.429572128623362,8.63362835949835e-74
"KEGG-PHOSPHATIDYLINOSITOL-SIGNALING-SYSTEM",5661.59387773374,5663.07487892091,-0.0120816003168944,0.609315758377017
"KEGG-PORPHYRIN-AND-CHLOROPHYLL-METABOLISM",4899.26210260296,5033.07773975051,-0.138962042946863,4.14342276977417e-09
"KEGG-PPAR-SIGNALING-PATHWAY",5381.75485445225,5371.91980619596,0.0123346047444719,0.601842291885957
"KEGG-PRIMARY-BILE-ACID-BIOSYNTHESIS",5309.15136791869,5170.59787792487,0.146115168126553,6.37145928016269e-10
"KEGG-PRIMARY-IMMUNODEFICIENCY",4750.75247531466,4939.11464735014,-0.187992512091184,1.82848575289791e-15
"KEGG-PRION-DISEASES",5929.52960441635,6421.31142122138,-0.311454839348577,1.21942182631074e-39
"KEGG-PROGESTERONE-MEDIATED-OOCYTE-MATURATION",4445.4161488288,4712.9012885483,-0.35276100665095,2.35236282246526e-50
"KEGG-PROPANOATE-METABOLISM",4984.49463277142,4948.56695878842,0.0348072757939931,0.140914267332837
"KEGG-PROSTATE-CANCER",6217.80845621291,6252.57522737675,-0.0454692401561472,0.0544274852169399
"KEGG-PROTEASOME",6094.99508848707,6541.77066721592,-0.22061091624659,1.0361281255174e-20
"KEGG-PROTEIN-EXPORT",7823.35603360113,7900.13642201183,-0.0381193337550074,0.106852741250501
"KEGG-PROXIMAL-TUBULE-BICARBONATE-RECLAMATION",5552.01872632746,5712.56487967242,-0.202473821069646,1.08031727093527e-17
"KEGG-PURINE-METABOLISM",5054.42600036565,5135.25477107515,-0.170960714034718,4.7601820219059e-13
"KEGG-PYRIMIDINE-METABOLISM",4484.57717028449,4559.51721074057,-0.110790383276152,2.77723790667585e-06
"KEGG-PYRUVATE-METABOLISM",4680.37954031555,4795.14865644267,-0.124915186015755,1.2628869811135e-07
"KEGG-REGULATION-OF-ACTIN-CYTOSKELETON",5815.54615482871,5831.69302130682,-0.0214951539429718,0.363210900497161
"KEGG-REGULATION-OF-AUTOPHAGY",5735.93044154348,5764.50359204534,-0.0163456193816725,0.489296925310979
"KEGG-RENAL-CELL-CARCINOMA",6280.04270980322,6518.57092920422,-0.208842376963819,1.00591464144891e-18
"KEGG-RENIN-ANGIOTENSIN-SYSTEM",5718.00783083143,5589.57750502033,0.102020840920272,1.5911814108057e-05
"KEGG-RETINOL-METABOLISM",4274.58900060628,4324.1673298818,-0.0747104185434356,0.00157561937171249
"KEGG-RIBOFLAVIN-METABOLISM",4691.41353921366,4651.68750674531,0.0396348047201937,0.0936188346412723
"KEGG-RIBOSOME",10726.0956968215,11739.1057552535,-0.0317073326560993,0.179835822109734
"KEGG-RIG-I-LIKE-RECEPTOR-SIGNALING-PATHWAY",5709.18261821677,5931.25528367659,-0.226355905672794,1.01552081220589e-21
"KEGG-RNA-DEGRADATION",6740.37676078303,6720.44787384176,0.0160363917479667,0.497552012334037
"KEGG-RNA-POLYMERASE",5281.4768220824,5430.35819967611,-0.109695308556789,3.47872985351824e-06
"KEGG-SELENOAMINO-ACID-METABOLISM",4705.09274877611,4645.74891763082,0.0571796395325807,0.0155720746152282
"KEGG-SMALL-CELL-LUNG-CANCER",5410.67361774401,5394.49920510398,0.0186328816309841,0.43058933806657
"KEGG-SNARE-INTERACTIONS-IN-VESICULAR-TRANSPORT",5725.27117523224,5609.59271522721,0.110464544240635,2.97036303896527e-06
"KEGG-SPHINGOLIPID-METABOLISM",4239.17832897378,4247.57452439601,-0.0178457567451875,0.450317080556584
"KEGG-SPLICEOSOME",7173.72401768911,7216.64162745758,-0.027159641960401,0.250603939241889
"KEGG-STARCH-AND-SUCROSE-METABOLISM",5619.82760872611,5605.30855337875,0.0216689347619139,0.359344375575468
"KEGG-STEROID-BIOSYNTHESIS",5485.72048561198,5583.63410027348,-0.0727144947258799,0.00209832289918652
"KEGG-STEROID-HORMONE-BIOSYNTHESIS",4523.5144097186,4500.81635397279,0.0324337620352801,0.170066481372222
"KEGG-SULFUR-METABOLISM",3832.12663383867,3997.75435747747,-0.127663095215277,6.64947141476479e-08
"KEGG-SYSTEMIC-LUPUS-ERYTHEMATOSUS",-457.925698840491,-476.723600580895,0.022130220612194,0.349207050759788
"KEGG-TASTE-TRANSDUCTION",3914.0214675979,3988.25124533876,-0.142438937125844,1.68646494992001e-09
"KEGG-TAURINE-AND-HYPOTAURINE-METABOLISM",2097.85844538277,2005.56459777804,0.00378739961282656,0.872732942270985
"KEGG-TERPENOID-BACKBONE-BIOSYNTHESIS",7106.86140606223,7068.78632088979,0.0344456583545768,0.145089407662487
"KEGG-TGF-BETA-SIGNALING-PATHWAY",5429.16725855708,5571.77129703563,-0.168656840383596,9.71278204158779e-13
"KEGG-THYROID-CANCER",6832.11789708639,6758.14870807439,0.0653236987202832,0.00572193367670722
"KEGG-TIGHT-JUNCTION",5457.35184014359,5374.50872409479,0.140436624307592,2.83735848054628e-09
"KEGG-TOLL-LIKE-RECEPTOR-SIGNALING-PATHWAY",5687.45078945668,5921.46829366307,-0.301232438234336,3.42132523027439e-37
"KEGG-TRYPTOPHAN-METABOLISM",4904.67164027246,5059.83991032984,-0.210902190788339,4.59661614548052e-19
"KEGG-TYPE-II-DIABETES-MELLITUS",5911.42228067866,5956.89395929212,-0.050589385314243,0.0323538155371339
"KEGG-TYPE-I-DIABETES-MELLITUS",8124.09118526152,8137.7917720431,-0.0137746855014407,0.560114447921986
"KEGG-TYROSINE-METABOLISM",4427.86249559516,4708.25679450692,-0.292699288904222,3.28000730529331e-35
"KEGG-T-CELL-RECEPTOR-SIGNALING-PATHWAY",7104.50997340062,7170.48195342483,-0.0651869741053802,0.00582414933146234
"KEGG-UBIQUITIN-MEDIATED-PROTEOLYSIS",5867.01101819622,5836.86884089378,0.0352059494374485,0.136419007854583
"KEGG-VALINE-LEUCINE-AND-ISOLEUCINE-BIOSYNTHESIS",3046.05750786445,3036.12290332663,-0.00296832972354794,0.900096340325384
"KEGG-VALINE-LEUCINE-AND-ISOLEUCINE-DEGRADATION",5861.26858730447,5890.34733547354,-0.0378254397229729,0.10958312771769
"KEGG-VASCULAR-SMOOTH-MUSCLE-CONTRACTION",5569.07614035303,5610.45309793729,-0.0563982647474109,0.0170448083677537
"KEGG-VASOPRESSIN-REGULATED-WATER-REABSORPTION",5781.15087213757,6053.12391562451,-0.220558526440879,1.05802388195326e-20
"KEGG-VEGF-SIGNALING-PATHWAY",5694.91970166965,5610.85680654751,0.0982896645135734,3.21277622543405e-05
"KEGG-VIBRIO-CHOLERAE-INFECTION",6336.38399286358,6378.79732543101,-0.0390649058580747,0.0984323122688265
"KEGG-VIRAL-MYOCARDITIS",6406.80513993916,6422.54123548126,-0.0125646087695424,0.59508432831785
"KEGG-WNT-SIGNALING-PATHWAY",6043.63947886137,5944.1618496105,0.146097278924603,6.40207757025333e-10
