"Pathway","Mean_Tfh","mean_non_tfh","Cliffs_Delta","P_Value"
"KEGG-DNA-REPLICATION",939.922252227089,489.340052612682,0.242307991349805,1.89992543581758e-58
"KEGG-DORSO-VENTRAL-AXIS-FORMATION",5748.62723198531,5674.08926406747,0.0460489380560869,0.00219018261351425
"KEGG-DRUG-METABOLISM-CYTOCHROME-P450",6628.66593203662,6848.66052891037,-0.277855939823983,2.8374291689838e-76
"KEGG-DRUG-METABOLISM-OTHER-ENZYMES",6300.92166056576,6382.51157785592,-0.102423148548819,9.54899131927477e-12
"KEGG-ECM-RECEPTOR-INTERACTION",6123.12591837328,6322.20556619377,-0.314757612756303,2.43710239913638e-97
"KEGG-ENDOCYTOSIS",7227.81906117581,7104.38298939134,0.190804690151743,6.52868651410868e-37
"KEGG-ENDOMETRIAL-CANCER",7557.42621295596,7584.0036579214,-0.0288274781506427,0.0551632306124999
"KEGG-EPITHELIAL-CELL-SIGNALING-IN-HELICOBACTER-PYLORI-INFECTION",7229.4647893881,6984.59267975595,0.276530098464875,1.44956647973596e-75
"KEGG-ERBB-SIGNALING-PATHWAY",6900.15250059325,6949.40154234451,-0.0541573432554269,0.000315146582788046
"KEGG-ETHER-LIPID-METABOLISM",6902.51973543801,7035.99898493202,-0.171463095914107,3.91837110735986e-30
"KEGG-FATTY-ACID-METABOLISM",7181.80705835494,7075.65698054677,0.122584720383457,3.51262622344333e-16
"KEGG-FC-EPSILON-RI-SIGNALING-PATHWAY",7517.13219603355,7452.21730728372,0.0698074832875675,3.42454335509545e-06
"KEGG-FC-GAMMA-R-MEDIATED-PHAGOCYTOSIS",7266.32517438075,7141.60952170029,0.142541834032288,2.49885641483701e-21
"KEGG-FOCAL-ADHESION",6825.42388410297,6860.07600006344,-0.0684019606108329,5.3628962513641e-06
"KEGG-FOLATE-BIOSYNTHESIS",8640.6539359937,8898.64907447515,-0.177217255992051,4.47891495186824e-32
"KEGG-FRUCTOSE-AND-MANNOSE-METABOLISM",5631.75035303809,5455.83318088689,0.163060684883982,2.06697952900895e-27
"KEGG-GALACTOSE-METABOLISM",6665.71834166421,6671.44151765771,-0.00346999805354521,0.817455213499314
"KEGG-GAP-JUNCTION",5893.46500258351,6050.60484463405,-0.206040015464396,9.38669523816666e-43
"KEGG-GLIOMA",7393.27340387247,7414.08804064454,-0.0222572548338301,0.138729247157161
"KEGG-GLUTATHIONE-METABOLISM",6480.9270402421,6464.30952118062,0.0168691676734074,0.261808668132227
"KEGG-GLYCEROLIPID-METABOLISM",6931.21132630979,6812.23865770472,0.162965453376509,2.21522588463364e-27
"KEGG-GLYCEROPHOSPHOLIPID-METABOLISM",6174.28508259857,6130.16119116231,0.0591838080699051,8.25482651566404e-05
"KEGG-GLYCINE-SERINE-AND-THREONINE-METABOLISM",5373.18075577006,5388.05715435961,-0.0173246273718731,0.249147102261414
"KEGG-GLYCOLYSIS-GLUCONEOGENESIS",6217.04023374601,6262.45596668351,-0.069006916617201,4.42592571211155e-06
"KEGG-GLYCOSAMINOGLYCAN-BIOSYNTHESIS-CHONDROITIN-SULFATE",7113.22870342808,7080.3388521827,0.0278969869630426,0.0634974082566463
"KEGG-GLYCOSAMINOGLYCAN-BIOSYNTHESIS-HEPARAN-SULFATE",7032.20865876093,7031.24581910421,0.00697560067970416,0.642640223138564
"KEGG-GLYCOSAMINOGLYCAN-BIOSYNTHESIS-KERATAN-SULFATE",8040.64465904239,7951.11971316101,0.0819331459803564,5.03258402005366e-08
"KEGG-GLYCOSAMINOGLYCAN-DEGRADATION",6303.3096876058,6541.94115564644,-0.24088874160893,8.71351885305077e-58
"KEGG-GLYCOSPHINGOLIPID-BIOSYNTHESIS-GANGLIO-SERIES",7699.43839340122,7464.40732387996,0.177659792946541,3.15651402011969e-32
"KEGG-GLYCOSPHINGOLIPID-BIOSYNTHESIS-GLOBO-SERIES",3786.65180184262,3501.38693412718,0.202250702305557,2.93124348464439e-41
"KEGG-GLYCOSPHINGOLIPID-BIOSYNTHESIS-LACTO-AND-NEOLACTO-SERIES",5947.98572177343,5805.96070748864,0.199618484135321,3.08367078030133e-40
"KEGG-GLYCOSYLPHOSPHATIDYLINOSITOL-GPI-ANCHOR-BIOSYNTHESIS",6381.81414739777,6319.12029385665,0.0581905799094764,0.000108474452009533
"KEGG-GLYOXYLATE-AND-DICARBOXYLATE-METABOLISM",6698.38577877205,6616.50269771606,0.0593983470684407,7.77765986982379e-05
"KEGG-GNRH-SIGNALING-PATHWAY",6865.46797294577,6926.28057466059,-0.0801551158247848,9.72003512474784e-08
"KEGG-GRAFT-VERSUS-HOST-DISEASE",7996.39789349037,7976.72800964511,0.0184059554009831,0.220819106857519
"KEGG-HEDGEHOG-SIGNALING-PATHWAY",7071.82069037502,7095.52711774683,-0.0311203268328178,0.0384422620868894
"KEGG-HEMATOPOIETIC-CELL-LINEAGE",7349.52135156046,7596.83741399516,-0.375872110948996,5.69180225263781e-138
"KEGG-HISTIDINE-METABOLISM",5189.60488190552,5202.95816299201,-0.0052506020336431,0.726890893871989
"KEGG-HOMOLOGOUS-RECOMBINATION",2251.20313159439,1720.45234703051,0.278840105977225,8.41335556906059e-77
"KEGG-HUNTINGTONS-DISEASE",7764.98555760576,7431.71973410809,0.251599605132421,7.12861597175406e-63
"KEGG-HYPERTROPHIC-CARDIOMYOPATHY-HCM",6164.74733384704,6310.24090509291,-0.27069234271117,1.73747081034595e-72
"KEGG-INOSITOL-PHOSPHATE-METABOLISM",6019.8580236422,5930.22931186837,0.0865218997613314,8.6438233752045e-09
"KEGG-INSULIN-SIGNALING-PATHWAY",6510.06006709585,6545.18424459791,-0.0453458549896538,0.00255809146358897
"KEGG-INTESTINAL-IMMUNE-NETWORK-FOR-IGA-PRODUCTION",6617.99875508731,6787.38093165956,-0.23931259581464,4.68009540293302e-57
"KEGG-JAK-STAT-SIGNALING-PATHWAY",6940.32700389217,6985.57691826219,-0.0741533860002177,8.11218788621811e-07
"KEGG-LEISHMANIA-INFECTION",7601.42532666268,7697.3821064798,-0.125457859253623,7.09725081095954e-17
"KEGG-LEUKOCYTE-TRANSENDOTHELIAL-MIGRATION",7303.4498528504,7270.42091486787,0.0491753841567159,0.00107121456802841
"KEGG-LIMONENE-AND-PINENE-DEGRADATION",8156.22652347029,8069.16835621058,0.0515698989076796,0.000602681541098257
"KEGG-LINOLEIC-ACID-METABOLISM",6430.57783445872,6596.18157769031,-0.200379639117629,1.56636819195338e-40
"KEGG-LONG-TERM-DEPRESSION",6477.44538028644,6545.42563296433,-0.085283139465363,1.4032189398653e-08
"KEGG-LONG-TERM-POTENTIATION",6534.15210852793,6578.23565296368,-0.0341645177912939,0.0230499338345624
"KEGG-LYSINE-DEGRADATION",7571.983270673,7430.13751850696,0.171484061859728,3.85606704488282e-30
"KEGG-LYSOSOME",6012.3748512896,5872.25137978561,0.209804233834103,2.88863239016848e-44
"KEGG-MAPK-SIGNALING-PATHWAY",6633.14183530474,6653.52802689587,-0.0385285445183168,0.010380216584409
"KEGG-MATURITY-ONSET-DIABETES-OF-THE-YOUNG",5183.82448269767,5315.21354118268,-0.171128981317787,5.05735043909075e-30
"KEGG-MELANOGENESIS",6978.36850644219,7094.49088476101,-0.201265463725429,7.09811436467007e-41
"KEGG-MELANOMA",6369.38335150814,6385.88930629532,-0.0166892144419439,0.266931782792063
"KEGG-METABOLISM-OF-XENOBIOTICS-BY-CYTOCHROME-P450",6117.67480124226,6309.49467903987,-0.254015407557071,4.73417805951834e-64
"KEGG-MISMATCH-REPAIR",1937.07928928839,1449.27699786467,0.22220572472196,1.94176294622113e-49
"KEGG-MTOR-SIGNALING-PATHWAY",5595.398272778,5555.2643850829,0.0242665538473583,0.106484585686722
"KEGG-NATURAL-KILLER-CELL-MEDIATED-CYTOTOXICITY",7088.00219496381,6908.48172757958,0.210899288927353,1.03704813778963e-44
"KEGG-NEUROACTIVE-LIGAND-RECEPTOR-INTERACTION",5668.28681891862,5773.19946692594,-0.16893479590912,2.66925521773053e-29
"KEGG-NEUROTROPHIN-SIGNALING-PATHWAY",7058.07270910367,6997.49459419128,0.0500056570518234,0.000879907279624295
"KEGG-NICOTINATE-AND-NICOTINAMIDE-METABOLISM",8354.56382055696,8290.13967606145,0.0696650113757682,3.58521196750085e-06
"KEGG-NITROGEN-METABOLISM",6817.9329390248,6973.67022801265,-0.184350396181302,1.43263983613576e-34
"KEGG-NOD-LIKE-RECEPTOR-SIGNALING-PATHWAY",6891.70134058159,7062.14223168503,-0.168428181448195,3.90746721985865e-29
"KEGG-NON-HOMOLOGOUS-END-JOINING",6377.28997928259,6222.28674732846,0.0789831141024672,1.48895209967624e-07
"KEGG-NON-SMALL-CELL-LUNG-CANCER",7784.3644635722,7859.3391238608,-0.0704161927880364,2.81258060387112e-06
"KEGG-NOTCH-SIGNALING-PATHWAY",6945.85922201808,6843.11213141595,0.112644181092149,6.72960320128785e-14
"KEGG-NUCLEOTIDE-EXCISION-REPAIR",4287.75297379289,4016.82759852429,0.169423286355674,1.84646991781643e-29
"KEGG-N-GLYCAN-BIOSYNTHESIS",7327.13402199918,7234.55340519108,0.0897223433170914,2.39753654971116e-09
"KEGG-OLFACTORY-TRANSDUCTION",3197.38629001085,3327.73296773242,-0.243640588998294,4.50977045616646e-59
"KEGG-ONE-CARBON-POOL-BY-FOLATE",5605.87455110156,5561.6123840709,0.0271282177498446,0.0711444648103538
"KEGG-OOCYTE-MEIOSIS",5908.43101608542,5780.51114768734,0.1147548244464,2.28571463294413e-14
"KEGG-OTHER-GLYCAN-DEGRADATION",7416.55674920544,7363.20443048347,0.0382118568588938,0.0110272747222822
"KEGG-OXIDATIVE-PHOSPHORYLATION",8580.07193214285,8107.61951275275,0.274830730821388,1.15925076864898e-74
"KEGG-O-GLYCAN-BIOSYNTHESIS",6624.80899002052,6589.75326857143,0.0516040557039973,0.000597654000822101
"KEGG-P53-SIGNALING-PATHWAY",5878.97398078048,5723.25744644275,0.196242752405051,6.03100275646182e-39
"KEGG-PANCREATIC-CANCER",7398.56409586525,7420.0038441059,-0.0215351898115156,0.151998394438614
"KEGG-PANTOTHENATE-AND-COA-BIOSYNTHESIS",6210.67325724249,6141.99518633624,0.0587269005951433,9.36482505820908e-05
"KEGG-PARKINSONS-DISEASE",8875.28046433558,8451.88805234879,0.252528005087593,2.52179973936707e-63
"KEGG-PATHOGENIC-ESCHERICHIA-COLI-INFECTION",8832.48865327784,8795.13093620923,0.0512849550840809,0.00064618258223035
"KEGG-PATHWAYS-IN-CANCER",6950.25546864948,6969.86647800345,-0.0432154789807011,0.00404447174292003
"KEGG-PENTOSE-AND-GLUCURONATE-INTERCONVERSIONS",6013.69772377126,6114.95430048215,-0.0943025176829788,3.54246031339377e-10
"KEGG-PENTOSE-PHOSPHATE-PATHWAY",5194.73848231783,4975.67009370653,0.160010381092256,1.86328720666985e-26
"KEGG-PEROXISOME",6823.90270792044,6812.00651779039,0.019389692583471,0.197123320953764
"KEGG-PHENYLALANINE-METABOLISM",4130.29740599942,4291.31256963759,-0.143410821537978,1.43349922471852e-21
"KEGG-PHOSPHATIDYLINOSITOL-SIGNALING-SYSTEM",6986.00463805515,6973.4316130428,0.00374802472372943,0.803118301433823
"KEGG-PORPHYRIN-AND-CHLOROPHYLL-METABOLISM",6655.70758438611,6716.53223346088,-0.0686184835991075,5.00758930485959e-06
"KEGG-PPAR-SIGNALING-PATHWAY",6776.54265295015,6766.43399924197,0.0180962385163188,0.228685942039229
"KEGG-PRIMARY-BILE-ACID-BIOSYNTHESIS",6569.88769108588,6538.7882916571,0.0350340415104275,0.0197825717703484
"KEGG-PRIMARY-IMMUNODEFICIENCY",5928.40200732639,5836.75480528578,0.0826698496296642,3.81603518208197e-08
"KEGG-PRION-DISEASES",7938.44191425858,7934.51602134886,0.00182891681131024,0.90317207780329
"KEGG-PROGESTERONE-MEDIATED-OOCYTE-MATURATION",5609.1601985298,5817.38484214207,-0.257454948687055,9.53020672878278e-66
"KEGG-PROPANOATE-METABOLISM",6246.43203234957,6219.33774266699,0.0135094687250828,0.368844075533486
"KEGG-PROSTATE-CANCER",7488.3023836543,7499.09998415729,-0.018121118820073,0.228046703785287
"KEGG-PROTEASOME",7449.83563080101,7115.98930637017,0.145673963995412,3.31981649597009e-22
"KEGG-PROTEIN-EXPORT",9306.74923809602,8865.43829411432,0.22412746008025,2.88629027548912e-50
"KEGG-PROXIMAL-TUBULE-BICARBONATE-RECLAMATION",6878.72715060608,7000.11452994085,-0.154245175017387,1.06351999509907e-24
"KEGG-PURINE-METABOLISM",6347.76555644775,6327.00583807027,0.0240256867687724,0.110004000172497
"KEGG-PYRIMIDINE-METABOLISM",5661.43816102162,5565.05541499237,0.117604584410452,5.15771980717069e-15
"KEGG-PYRUVATE-METABOLISM",5933.13036355696,5964.57882819674,-0.0387013124896444,0.010041651760241
"KEGG-REGULATION-OF-ACTIN-CYTOSKELETON",7159.34130278607,6992.27894929235,0.274416345072654,1.92095547793626e-74
"KEGG-REGULATION-OF-AUTOPHAGY",7339.17945208503,7108.60327170351,0.143350980117742,1.48957805771182e-21
"KEGG-RENAL-CELL-CARCINOMA",7658.70937428896,7639.51163623722,0.0137983805281595,0.358692695366031
"KEGG-RENIN-ANGIOTENSIN-SYSTEM",6672.17857782623,6548.30474252788,0.103854302228128,4.90352135674852e-12
"KEGG-RETINOL-METABOLISM",5363.08165548987,5472.84493305608,-0.157903973824205,8.30563419725716e-26
"KEGG-RIBOFLAVIN-METABOLISM",5822.48172475611,5753.28143426546,0.057179013249298,0.000142654066176723
"KEGG-RIBOSOME",12243.2759135174,13125.4611784232,-0.0580480007549885,0.000112773594494144
"KEGG-RIG-I-LIKE-RECEPTOR-SIGNALING-PATHWAY",7071.61778285528,7131.78304479557,-0.0617006867285564,4.0553997550296e-05
"KEGG-RNA-DEGRADATION",8132.08040149627,8046.12757621491,0.0706697145038766,2.58996342291702e-06
"KEGG-RNA-POLYMERASE",6571.93600305662,6461.26412388641,0.0643626111235334,1.85745677616251e-05
"KEGG-SELENOAMINO-ACID-METABOLISM",5712.67399713368,5715.09170353377,0.00104915522253126,0.944364146589093
"KEGG-SMALL-CELL-LUNG-CANCER",6872.07574507711,6903.51902209524,-0.0413377667460799,0.00596375548475599
"KEGG-SNARE-INTERACTIONS-IN-VESICULAR-TRANSPORT",7062.87401414781,6853.56248032953,0.181888640264589,1.06705920982045e-33
"KEGG-SPHINGOLIPID-METABOLISM",5459.33542382573,5306.7065278017,0.150500528438348,1.36051464502487e-23
"KEGG-SPLICEOSOME",8606.7354046499,8492.22996964941,0.090014472400826,2.1280059546415e-09
"KEGG-STARCH-AND-SUCROSE-METABOLISM",6839.5242191504,6944.80471427351,-0.127448712524713,2.29428979743277e-17
"KEGG-STEROID-BIOSYNTHESIS",6584.77109117667,6705.85040719136,-0.115143418328526,1.86965381978267e-14
"KEGG-STEROID-HORMONE-BIOSYNTHESIS",6086.99278007026,6172.08504518712,-0.0973707310037004,9.35287992280881e-11
"KEGG-SULFUR-METABOLISM",4633.61532786463,4556.03830107596,0.0642660927037973,1.91179944278881e-05
"KEGG-SYSTEMIC-LUPUS-ERYTHEMATOSUS",580.264091283058,453.256611399294,0.162816386039361,2.46871455634207e-27
"KEGG-TASTE-TRANSDUCTION",4671.63140903108,4787.07007898126,-0.210552519693779,1.43526015010215e-44
"KEGG-TAURINE-AND-HYPOTAURINE-METABOLISM",3401.97645909718,3474.65605293383,-0.0943211242894502,3.51439759235309e-10
"KEGG-TERPENOID-BACKBONE-BIOSYNTHESIS",8791.86968160923,8775.30425145778,0.0107685600899552,0.47379588655556
"KEGG-TGF-BETA-SIGNALING-PATHWAY",6670.67581303819,6664.49862822858,0.0120847496070896,0.421472653005277
"KEGG-THYROID-CANCER",8249.81406343463,8193.54547905546,0.0475824012603161,0.0015499873341952
"KEGG-TIGHT-JUNCTION",6658.70633250808,6564.37957687317,0.147957482563679,7.41711599266119e-23
"KEGG-TOLL-LIKE-RECEPTOR-SIGNALING-PATHWAY",7112.06784188823,7101.22412911136,0.0187546013816076,0.212197824332616
"KEGG-TRYPTOPHAN-METABOLISM",6362.34107603514,6397.9815828725,-0.0502712971914748,0.000825731028603191
"KEGG-TYPE-II-DIABETES-MELLITUS",7165.00725722356,7278.96881853649,-0.123704119567018,1.89187868816703e-16
"KEGG-TYPE-I-DIABETES-MELLITUS",9670.12140398562,9520.91412485858,0.204528000797886,3.7338428870574e-42
"KEGG-TYROSINE-METABOLISM",5414.24863415186,5512.30148649407,-0.124471012033166,1.2342732791851e-16
"KEGG-T-CELL-RECEPTOR-SIGNALING-PATHWAY",8497.3640409955,8282.19035951465,0.207767158964229,1.91515827107804e-43
"KEGG-UBIQUITIN-MEDIATED-PROTEOLYSIS",7186.14933891109,7027.54613557393,0.141870602044367,3.82983010275285e-21
"KEGG-VALINE-LEUCINE-AND-ISOLEUCINE-BIOSYNTHESIS",4039.05976563194,4064.61116021113,-0.0195653561073907,0.193095637525189
"KEGG-VALINE-LEUCINE-AND-ISOLEUCINE-DEGRADATION",7317.67920947582,7175.05518597128,0.184882427159425,9.2501763865061e-35
"KEGG-VASCULAR-SMOOTH-MUSCLE-CONTRACTION",7046.95094686659,6993.01911466275,0.083004875788837,3.36220433977879e-08
"KEGG-VASOPRESSIN-REGULATED-WATER-REABSORPTION",6753.76280145939,6772.5496636974,-0.0225255760406965,0.134032364158769
"KEGG-VEGF-SIGNALING-PATHWAY",7141.36550178945,7081.30525371519,0.0624363715723226,3.27803492632826e-05
"KEGG-VIBRIO-CHOLERAE-INFECTION",7655.75070902172,7560.65489356737,0.0851599176161666,1.47197097760166e-08
"KEGG-VIRAL-MYOCARDITIS",7589.63372555198,7484.76836236518,0.150916951798165,1.02783492591087e-23
"KEGG-WNT-SIGNALING-PATHWAY",7360.74042125988,7272.46964666858,0.118257799626688,3.6482821004795e-15
